DEPTH,R4,COND,SP,GR,AC
2495.375,2.178,534.816,59.076,89.409,352.896
2495.5,2.055,550.478,59.076,88.585,344.745
2495.625,1.985,575.039,59.076,87.961,335.905
2495.75,1.921,600.278,59.077,92.947,328.329
2495.875,1.881,608.997,59.077,96.661,326.075
2496,1.881,617.843,59.077,97.488,326.807
2496.125,1.914,617.831,59.077,94.035,314.437
2496.25,2.039,608.961,59.039,95.195,305.98
2496.375,2.162,591.613,58.977,93.347,296.443
2496.5,2.248,576.523,58.977,91.574,284.77
2496.625,2.322,574.748,58.877,89.907,274.661
2496.75,2.37,583.096,58.877,87.839,281.255
2496.875,2.343,592.493,58.878,86.155,295.969
2497,2.178,602.042,58.878,84.506,309.855
2497.125,1.987,608.876,58.878,83.261,324.331
2497.25,1.881,617.72,58.978,81.97,334.568
2497.375,1.841,604.06,58.979,80.166,330.786
2497.5,1.841,569.267,59.003,80.254,314.647
2497.625,1.841,544.26,59.079,83.843,297.907
2497.75,1.886,526.953,59.079,86.251,283.597
2497.875,1.976,519.389,59.08,85.084,263.662
2498,2.094,519.379,59.08,84.149,257.254
2498.125,2.185,519.369,59.08,83.213,269.071
2498.25,2.309,519.358,59.08,82.286,289.794
2498.375,2.323,511.903,59.08,81.543,306.335
2498.5,2.206,511.893,59.081,80.636,306.757
2498.625,2.122,511.883,59.065,80.012,294.782
2498.75,2.122,511.873,58.981,79.489,284.206
2498.875,2.122,504.525,58.981,79.613,271.596
2499,2.176,518.932,58.981,81.083,275.181
2499.125,2.243,534.503,58.881,82.955,288.591
2499.25,2.294,551.496,58.881,85.118,301.753
2499.375,2.323,582.855,58.881,83.282,316.058
2499.5,2.292,599.921,58.881,82.152,330.406
2499.625,2.205,621.918,58.881,81.646,339.734
2499.75,2.043,644.811,58.882,83.195,338.148
2499.875,1.98,654.176,58.882,81.303,317.039
2500,1.913,654.163,58.882,79.172,301.213
2500.125,1.882,654.15,58.882,79.709,290.133
2500.25,1.882,654.137,58.882,81.225,328.952
2500.375,1.882,654.123,58.883,82.384,343.007
2500.5,1.882,654.11,58.883,83.519,341.531
2500.625,1.842,641.329,58.883,84.363,324.508
2500.75,1.842,622.078,58.883,85.429,304.673
2500.875,1.842,603.392,58.883,86.629,284.172
2501,2.006,582.705,58.912,87.531,270.541
2501.125,2.147,574.34,58.984,88.622,270.534
2501.25,2.243,562.391,58.984,88.592,276.229
2501.375,2.227,549.971,58.984,87.037,272.257
2501.5,2.102,549.96,58.984,84.969,276.844
2501.625,1.97,549.949,58.985,83.307,312.684
2501.75,1.893,557.937,59.026,82.909,368.808
2501.875,1.882,566.04,59.085,84.057,354.641
2502,1.882,574.261,59.086,85.256,335.057
2502.125,2.008,574.25,59.086,86.065,293.038
2502.25,2.21,574.238,59.086,86.095,276.309
2502.375,2.385,558.81,59.086,83.713,267.577
2502.5,2.444,557.871,59.086,84.875,277.317
2502.625,2.444,557.86,59.086,84.83,292.367
2502.75,2.352,559.512,59.098,84.118,308.775
2502.875,2.227,565.951,59.187,83.503,320.256
2503,2.091,574.17,59.187,83.09,319.279
2503.125,2.003,569.74,59.187,82.709,294.072
2503.25,1.963,565.917,59.188,83.974,278.342
2503.375,1.963,557.794,59.188,87.421,302.252
2503.5,1.963,572.964,59.288,92.173,328.805
2503.625,1.963,590.672,59.289,94.383,340.656
2503.75,1.963,617.081,59.289,95.157,330.819
2503.875,1.923,627.689,59.289,94.956,311.147
2504,1.855,644.371,59.289,94.139,300.842
2504.125,1.77,648.074,59.39,93.863,309.845
2504.25,1.684,653.716,59.39,95.757,331.765
2504.375,1.602,659.548,59.39,97.175,343.996
2504.5,1.562,663.196,59.39,98.91,338.564
2504.625,1.573,672.828,59.39,98.507,309.631
2504.75,1.657,672.815,59.39,96.057,292.558
2504.875,1.752,644.281,59.391,94.991,277.847
2505,1.946,616.958,59.391,94.366,269.136
2505.125,2.111,605.739,59.391,93.765,255.686
2505.25,2.306,599.374,59.391,92.919,245.388
2505.375,2.52,582.302,59.391,91.629,314.837
2505.5,2.405,565.717,59.392,89.334,319.926
2505.625,2.244,549.604,59.392,85.928,303.871
2505.75,2.204,541.716,59.392,83.361,284.218
2505.875,2.164,541.705,59.392,82.728,268.87
2506,2.164,541.695,59.492,84.607,256.471
2506.125,2.164,541.684,59.493,86.691,288.988
2506.25,2.219,549.551,59.493,89.619,327.052
2506.375,2.094,557.531,59.493,92.875,348.998
2506.5,1.994,573.853,59.493,95.713,363.609
2506.625,1.884,604.176,59.493,94.003,364.309
2506.75,1.782,616.786,59.494,94.816,355.018
2506.875,1.683,629.296,59.494,98.11,342.679
2507,1.63,638.937,59.494,100.374,329.393
2507.125,1.546,648.726,59.494,102.862,314.965
2507.25,1.483,662.903,59.494,105.233,300.354
2507.375,1.483,672.53,59.495,105.345,291.925
2507.5,1.603,682.296,59.495,100.432,294.865
2507.625,1.684,682.282,59.495,95.034,303.603
2507.75,1.723,682.268,59.495,92.533,315.491
2507.875,1.727,692.176,59.495,90.867,325.233
2508,1.764,692.161,59.495,88.872,331.588
2508.125,1.631,702.213,59.496,86.932,334.728
2508.25,1.563,702.198,59.496,86.129,336.093
2508.375,1.523,702.184,59.496,90.441,326.478
2508.5,1.523,682.185,59.496,89.968,317.139
2508.625,1.523,669.385,59.496,93.363,306.761
2508.75,1.678,649.329,59.497,96.543,293.134
2508.875,1.88,634.639,59.497,98.067,275.076
2509,2.007,616.565,59.497,97.291,265.848
2509.125,2.091,599.005,59.497,96.025,277.413
2509.25,2.176,583.212,59.497,94.326,282.204
2509.375,2.205,573.593,59.497,91.335,288.068
2509.5,2.205,565.361,59.498,87.476,283.4
2509.625,2.205,565.35,59.498,85.159,287.547
2509.75,2.183,565.339,59.498,81.465,292.71
2509.875,2.165,565.328,59.498,78.64,299.888
2510,2.125,575.593,59.498,77.641,303.62
2510.125,2.085,581.865,59.499,77.086,292.152
2510.25,2.085,590.314,59.499,77.559,288.706
2510.375,2.095,607.595,59.499,79.281,292.261
2510.5,2.125,616.417,59.499,81.927,300.064
2510.625,2.125,625.749,59.499,83.81,308.128
2510.75,1.999,645.076,59.499,85.273,316.697
2510.875,1.857,673.408,59.5,85.362,325.026
2511,1.66,685.542,59.5,86.04,336.508
2511.125,1.568,699.213,59.5,85.126,345.968
2511.25,1.504,712.062,59.5,87.039,351.595
2511.375,1.444,722.401,59.5,89.549,347.691
2511.5,1.444,732.891,59.5,91.532,342.131
2511.625,1.458,743.532,59.501,93.228,343.138
2511.75,1.484,754.328,59.501,95.585,344.146
2511.875,1.507,765.281,59.501,97.582,347.09
2512,1.524,765.265,59.501,99.911,349.247
2512.125,1.524,765.249,59.501,101.997,353.218
2512.25,1.484,765.233,59.502,105.63,351.444
2512.375,1.484,765.217,59.502,103.547,338.421
2512.5,1.484,765.202,59.502,100.404,322.146
2512.625,1.484,765.186,59.502,102.213,317.95
2512.75,1.484,765.171,59.502,101.857,325.898
2512.875,1.493,732.79,59.502,101.033,336.366
2513,1.525,716.465,59.508,100.208,345.937
2513.125,1.578,699.486,59.603,99.383,353.179
2513.25,1.635,678.493,59.603,98.76,337.458
2513.375,1.685,662.25,59.604,97.935,318.967
2513.5,1.845,652.746,59.604,97.511,300.096
2513.625,2.174,634.157,59.604,95.891,282.434
2513.75,2.407,627.249,59.604,90.241,270.771
2513.875,2.447,616.086,59.604,88.481,263.044
2514,2.447,607.245,59.604,87.187,258.442
2514.125,2.377,607.919,59.605,88.649,270.385
2514.25,2.222,616.049,59.605,89.553,278.949
2514.375,2.097,616.037,59.605,87.49,295.62
2514.5,1.932,616.025,59.605,86.058,311.042
2514.625,1.867,616.012,59.605,89.799,322.971
2514.75,1.804,616,59.605,93.824,332.801
2514.875,1.766,624.944,59.606,97.055,342.652
2515,1.726,624.932,59.606,99.91,348.542
2515.125,1.686,624.919,59.454,102.617,338.653
2515.25,1.686,615.951,59.391,103.187,329.996
2515.375,1.686,614.477,59.305,104.667,322.212
2515.5,1.686,607.1,59.205,106.511,316.918
2515.625,1.686,598.388,59.158,107.861,309.762
2515.75,1.686,598.376,59.005,104.793,303.165
2515.875,1.726,598.364,58.804,102.029,312.497
2516,1.726,598.352,58.704,97.032,321.828
2516.125,1.726,591.315,58.512,93.587,329.579
2516.25,1.686,581.912,58.301,91.518,331.673
2516.375,1.686,572.706,57.989,88.616,308.154
2516.5,1.686,548.668,57.702,86.754,287.662
2516.625,1.686,523.515,57.466,84.725,275.801
2516.75,1.758,509.118,57.154,83.675,264.568
2516.875,1.959,494.234,56.921,81.784,267.673
2517,2.007,484.737,56.699,79.78,271.534
2517.125,2.087,474.876,56.409,77.168,272.541
2517.25,2.087,465.389,56.203,74.683,276.856
2517.375,2.087,458.348,55.996,72.314,283.729
2517.5,2.087,454.726,55.797,70.785,290.025
2517.625,2.076,454.717,55.596,68.736,294.51
2517.75,1.98,461.319,55.496,67.041,297.648
2517.875,1.967,461.311,55.396,65.639,297.745
2518,1.949,468.009,55.396,66.01,298.312
2518.125,1.927,468,55.396,64.955,298.752
2518.25,1.931,467.991,55.396,63.968,294.39
2518.375,2.064,456.171,55.486,63.265,284.091
2518.5,2.405,448.141,55.898,61.917,274.542
2518.625,2.793,441.711,56.4,62.907,266.292
2518.75,3.27,435.373,56.947,65.972,257.035
2518.875,3.611,435.365,57.337,68.304,249.894
2519,3.692,435.357,57.75,65.244,257.16
2519.125,3.539,435.348,58.01,68.666,268.59
2519.25,3.257,435.34,58.341,67.243,275.714
2519.375,2.804,439.338,58.508,70.18,279.588
2519.5,2.475,452.911,58.799,73.246,281.797
2519.625,2.202,461.187,59.111,72.654,283.872
2519.75,2.055,474.685,59.323,72.124,285.636
2519.875,1.906,481.577,59.534,76.268,289.393
2520,1.815,488.569,59.78,79.431,294.984
2520.125,1.767,495.662,59.914,81.527,300.206
2520.25,1.767,502.858,60.093,78.5,305.845
2520.375,1.827,510.158,60.115,80.251,299.022
2520.5,1.933,510.148,60.216,80.72,268.6
2520.625,2.138,517.555,60.216,83.156,258.094
2520.75,2.299,517.545,60.216,85.454,252.549
2520.875,2.551,517.534,60.317,85.394,247.82
2521,2.767,517.524,60.317,84.77,254.235
2521.125,2.845,525.038,60.317,83.553,263.208
2521.25,2.634,525.028,60.339,82.113,272.274
2521.375,2.38,532.65,60.418,80.067,298.868
2521.5,2.212,532.639,60.418,78.581,319.313
2521.625,2.085,552.885,60.511,77.435,301.434
2521.75,1.968,564.272,60.519,77.905,281.929
2521.875,1.968,572.463,60.519,80.354,279.441
2522,2.008,588.491,60.589,83.458,291.528
2522.125,2.008,597.77,60.619,86.74,305.021
2522.25,2.008,606.448,60.653,89.107,319.293
2522.375,1.912,615.252,60.72,90.964,328.888
2522.5,1.775,615.24,60.72,85.292,327.471
2522.625,1.669,615.228,60.72,83.367,307.371
2522.75,1.648,615.215,60.813,84.863,287.797
2522.875,1.99,615.203,60.893,86.003,276.428
2523,2.498,599.562,60.922,88.448,284.453
2523.125,2.597,565.033,60.922,90.91,297.957
2523.25,2.501,556.055,60.922,92.295,311.225
2523.375,2.45,547.643,60.922,91.001,323.248
2523.5,2.556,538.505,60.922,86.751,284.508
2523.625,2.641,529.973,60.923,84.716,258.681
2523.75,2.65,524.823,60.923,83.692,250.321
2523.875,2.611,517.293,60.923,85.337,262.063
2524,2.446,517.283,60.923,84.289,284.896
2524.125,2.241,517.273,60.923,83.025,303.948
2524.25,2.116,517.263,60.923,83.204,314.56
2524.375,2.089,517.253,60.924,81.406,284.169
2524.5,2.18,524.762,60.924,79.586,272.118
2524.625,2.242,532.379,60.824,77.539,265.657
2524.75,2.345,550.348,60.824,78.51,260.4
2524.875,2.41,588.949,60.824,80.507,271.555
2525,2.45,628.602,60.824,82.882,293.711
2525.125,2.324,666.964,60.824,84.131,305.311
2525.25,2.154,690.23,60.825,82.781,318.657
2525.375,2.037,700.25,60.825,81.546,331.313
2525.5,1.912,710.414,60.825,80.377,343.526
2525.625,1.868,710.4,60.825,82.886,356.059
2525.75,1.849,720.711,60.825,86.909,326.706
2525.875,1.849,720.697,60.825,90.176,308.049
2526,1.923,724.709,60.826,92.038,282.581
2526.125,1.929,731.143,60.826,94.832,292.389
2526.25,1.929,741.755,60.826,95.015,321.159
2526.375,1.922,741.74,60.826,95.094,335.297
2526.5,1.877,752.507,60.826,95.329,345.7
2526.625,1.781,752.491,60.827,94.234,349.144
2526.75,1.698,752.476,60.836,94.529,343.495
2526.875,1.649,752.46,60.927,95.791,339.161
2527,1.609,752.445,60.927,98.245,336.031
2527.125,1.572,752.43,60.928,99.498,333.807
2527.25,1.569,741.634,60.928,100.884,329.979
2527.375,1.547,730.994,60.928,102.918,327.655
2527.5,1.529,720.506,60.928,100.863,324.935
2527.625,1.529,710.169,60.928,98.146,325.98
2527.75,1.557,700.467,60.928,96.499,329.239
2527.875,1.599,689.937,60.929,95.238,331.737
2528,1.713,670.296,60.929,94.196,331.993
2528.125,1.838,658.475,60.829,92.762,315.138
2528.25,1.962,641.871,60.829,91.543,293.738
2528.375,2.069,641.858,60.829,90.718,276.463
2528.5,2.13,641.845,60.829,91.784,277.353
2528.625,2.09,641.832,60.829,93.084,288.869
2528.75,2.005,651.148,60.83,91.658,309.615
2528.875,1.943,660.599,60.83,90.632,321.848
2529,1.901,660.586,60.83,90.164,345.606
2529.125,1.858,660.573,60.83,91.782,343.668
2529.25,1.85,660.559,60.83,93.997,320.429
2529.375,1.85,660.546,60.83,95.965,301.874
2529.5,1.926,651.07,60.831,97.707,279.394
2529.625,2.091,651.057,60.831,99.442,266.195
2529.75,2.171,645.041,60.831,100.115,256.744
2529.875,2.171,641.704,60.831,98.65,271.162
2530,2.077,641.691,60.831,96.521,299.809
2530.125,1.894,641.678,60.932,93.717,322.605
2530.25,1.724,641.665,60.932,91.398,338.118
2530.375,1.576,641.652,60.982,91.748,351.107
2530.5,1.489,641.639,61.033,95.33,354.03
2530.625,1.489,641.626,61.033,97.634,343.457
2530.75,1.53,627.777,61.033,100.638,330.65
2530.875,1.575,614.419,61.033,102.319,311.006
2531,1.77,605.605,61.035,103.717,294.558
2531.125,1.863,596.917,61.134,102.523,281.657
2531.25,1.948,588.354,61.134,97.62,267.857
2531.375,2.032,579.503,61.134,92.723,259.441
2531.5,2.051,571.595,61.134,89.234,259.225
2531.625,2.051,563.395,61.135,84.727,268.667
2531.75,2.011,563.384,61.135,81.863,280.499
2531.875,1.931,563.373,61.135,80.237,290.798
2532,1.849,571.55,61.135,79.052,298.132
2532.125,1.787,594.242,61.035,78.589,306.866
2532.25,1.724,612.602,60.978,79.923,315.076
2532.375,1.682,632.257,60.935,81.176,323.785
2532.5,1.65,641.434,60.835,83.213,330.717
2532.625,1.61,632.232,60.811,85.857,323.689
2532.75,1.61,612.079,60.682,89.166,296.466
2532.875,1.61,585.213,60.55,88.91,268.716
2533,1.67,543.612,60.441,87.444,252.285
2533.125,1.773,516.55,60.434,90.31,242.369
2533.25,1.898,501.846,60.2,89.982,250.482
2533.375,2.051,489.057,60.134,86.625,254.633
2533.5,2.099,474.388,60.072,84.357,256.764
2533.625,2.162,466.889,59.916,81.149,258.894
2533.75,2.252,460.192,59.76,78.463,260.351
2533.875,2.306,453.591,59.676,75.536,261.133
2534,2.372,453.583,59.533,72.684,263.265
2534.125,2.413,447.077,59.433,70.671,265.396
2534.25,2.453,447.068,59.232,71.633,266.965
2534.375,2.453,447.06,58.931,72.82,267.409
2534.5,2.453,447.051,58.625,71.754,265.061
2534.625,2.413,447.042,58.407,70.971,262.651
2534.75,2.384,447.034,58.096,70.47,260.816
2534.875,2.35,446.749,57.784,72.824,258.694
2535,2.305,440.614,57.6,75.24,257.574
2535.125,2.293,440.605,57.327,75.696,256.308
2535.25,2.328,440.597,57.126,74.877,256.308
2535.375,2.413,440.589,56.938,74.052,261.591
2535.5,2.413,440.58,56.726,73.428,267.707
2535.625,2.404,435.888,56.525,72.403,273.945
2535.75,2.373,428.969,56.404,71.578,278.376
2535.875,2.373,421.893,56.293,75.018,283.1
2536,2.475,415.439,56.124,73.872,285.394
2536.125,2.994,404.006,56.124,72.554,279.971
2536.25,3.446,398.211,56.39,71.492,267.705
2536.375,3.904,398.204,56.803,73.796,257.511
2536.5,4.403,403.983,57.404,76.431,250.223
2536.625,4.777,415.802,57.93,75.186,243.069
2536.75,4.736,438.681,58.644,74.353,250.97
2536.875,4.53,458.801,59.178,74.479,277.379
2537,4.138,472.968,59.703,77.754,297.063
2537.125,3.24,494.662,60.128,78.767,326.395
2537.25,2.645,524.82,60.552,79.657,338.553
2537.375,2.369,556.865,61.076,82.111,337.03
2537.5,2.103,590.85,61.422,84.4,325.84
2537.625,1.934,622.678,61.645,86.689,325.616
2537.75,1.804,650.208,61.846,89.185,335.614
2537.875,1.643,669.229,62.002,91.771,344.952
2538,1.518,698.816,62.069,91.519,352.397
2538.125,1.434,708.957,62.164,90.906,358.886
2538.25,1.411,719.245,62.248,90.573,352.003
2538.375,1.371,729.682,62.348,93.122,328.433
2538.5,1.482,729.668,62.449,97.481,316.91
2538.625,1.589,729.652,62.549,99.305,311.76
2538.75,1.672,729.638,62.851,96.984,304.612
2538.875,1.734,729.623,62.851,94.173,299.475
2539,1.772,729.608,62.851,91.798,308.373
2539.125,1.772,729.593,62.851,92.122,327.833
2539.25,1.756,729.578,62.851,93.727,337.221
2539.375,1.692,729.563,62.851,94.513,345.551
2539.5,1.66,729.548,62.852,95.51,350.841
2539.625,1.612,727.291,62.818,96.208,340.162
2539.75,1.612,719.07,62.752,96.825,330.883
2539.875,1.612,708.755,62.657,97.233,323.638
2540,1.655,698.59,62.652,97.546,315.171
2540.125,1.739,692.115,62.596,97.811,306.137
2540.25,1.838,688.556,62.552,98.012,297.262
2540.375,1.988,678.68,62.552,97.07,303.738
2540.5,2.112,678.666,62.552,95.929,318.785
2540.625,2.3,668.932,62.552,94.089,317.807
2540.75,2.522,668.919,62.552,91.793,299.383
2540.875,2.726,659.325,62.553,88.943,282.856
2541,3.005,659.311,62.553,87.56,274.437
2541.125,3.175,659.298,62.553,88.364,286.208
2541.25,3.462,659.285,62.553,87.337,296.634
2541.375,3.697,659.272,62.553,86.165,301.407
2541.5,3.464,659.258,62.554,85.929,306.956
2541.625,3.16,649.803,62.554,85.614,316.037
2541.75,2.752,649.79,62.554,84.032,327.91
2541.875,2.362,649.777,62.554,83.339,311.462
2542,2.071,649.763,62.554,83.139,297.949
2542.125,2.4,649.751,62.554,84.206,275.73
2542.25,2.614,649.738,62.555,85.765,264.434
2542.375,2.776,649.724,62.555,85.153,277.669
2542.5,2.68,656.32,62.555,82.887,319.99
2542.625,2.43,659.139,62.555,81.828,350.678
2542.75,2.14,659.126,62.555,84.392,345.073
2542.875,1.849,659.112,62.64,84.043,319.297
2543,1.639,649.002,62.656,82.967,296.869
2543.125,1.501,640.342,62.656,82.134,303.455
2543.25,1.453,633.104,62.656,82.309,311.785
2543.375,1.373,622.106,62.757,81.974,319.106
2543.5,1.35,613.184,62.757,85.194,311.845
2543.625,1.333,607.183,62.767,84.82,284.973
2543.75,1.333,604.378,62.858,83.646,274.356
2543.875,1.333,595.71,62.858,84.573,267.359
2544,1.344,595.699,62.858,83.453,276.595
2544.125,1.466,595.687,62.858,86.439,287.385
2544.25,1.533,587.144,62.858,85.371,301.37
2544.375,1.573,587.132,62.859,83.714,296.814
2544.5,1.573,587.12,62.859,81.847,282.444
2544.625,1.614,580.571,62.895,80.078,282.002
2544.75,1.622,578.689,62.96,81.344,291.093
2544.875,1.654,578.678,62.96,83.334,299.03
2545,1.791,578.666,62.96,84.91,299.663
2545.125,2.025,578.655,62.96,85.61,281.358
2545.25,2.119,578.643,62.96,84.785,271.684
2545.375,2.204,578.632,62.96,84.548,284.648
2545.5,2.182,587.028,62.961,85.955,308.637
2545.625,2.097,595.545,62.961,86.622,331.667
2545.75,2.054,626.576,62.961,87.673,339.009
2545.875,1.975,647.643,62.961,88.926,326.583
2546,1.949,678.063,62.961,90.584,309.34
2546.125,1.895,727.159,63.032,92.422,317.43
2546.25,1.895,750.075,63.062,94.354,332.587
2546.375,1.959,772.013,63.062,97.28,349.726
2546.5,2.123,794.593,63.062,102.857,360.038
2546.625,2.288,796.201,63.063,102.98,366.315
2546.75,2.219,806.105,63.063,101.785,363.517
2546.875,2.134,806.088,63.063,103.82,352.355
2547,2.051,806.071,63.063,106.207,339.349
2547.125,1.97,790.393,63.063,108.903,324.254
2547.25,1.908,783.117,63.063,112.208,309.313
2547.375,1.855,771.886,63.064,114.656,293.5
2547.5,1.823,760.817,63.064,116.703,300.29
2547.625,1.775,726.981,63.064,114.771,308.297
2547.75,1.735,701.425,63.064,111.53,317.65
2547.875,1.676,677.858,63.064,107.648,326.094
2548,1.655,668.137,63.165,99.907,321.078
2548.125,1.655,658.556,63.165,97.569,297.211
2548.25,1.655,649.112,63.165,95.505,298.553
2548.375,1.655,639.803,63.165,93.357,309.611
2548.5,1.645,639.79,63.191,91.649,318.964
2548.625,1.615,639.777,63.266,93.198,331.213
2548.75,1.561,639.765,63.266,93.813,337.738
2548.875,1.535,639.752,63.266,92.189,332.123
2549,1.495,639.739,63.267,91.939,318.766
2549.125,1.495,643.918,63.267,91.139,311.326
2549.25,1.495,649.007,63.267,90.314,302.465
2549.375,1.584,655.307,63.267,94.601,295.589
2549.5,1.695,658.41,63.221,92.767,301.235
2549.625,1.695,667.962,63.167,91.923,313.37
2549.75,1.695,677.593,63.167,90.83,324.879
2549.875,1.622,677.639,63.168,92.189,332.534
2550,1.559,677.625,63.168,90.395,335.026
2550.125,1.497,677.611,63.074,88.156,325.856
2550.25,1.455,687.442,63.068,88.075,318.706
2550.375,1.375,687.428,62.96,88.084,312.967
2550.5,1.375,687.414,62.867,87.289,306.13
2550.625,1.428,687.4,62.698,86.111,301.072
2550.75,1.552,687.386,62.618,87.941,294.646
2550.875,1.535,687.372,62.407,88.084,294.72
2551,1.502,677.127,62.196,87.567,302.043
2551.125,1.431,665.971,62.025,86.485,310.2
2551.25,1.415,646.012,61.869,85.351,315.717
2551.375,1.415,628.479,61.662,84.081,318.726
2551.5,1.415,607.854,61.451,82.701,308.095
2551.625,1.463,594.978,61.151,84.081,295.913
2551.75,1.827,578.049,60.928,86.494,284.573
2551.875,1.952,554.82,60.689,87.422,274.224
2552,2.017,530.479,60.483,85.89,266.787
2552.125,2.017,499.983,60.194,84.444,273.773
2552.25,2.017,486.145,59.882,82.824,269.541
2552.375,2,474.772,59.57,80.943,259.911
2552.5,1.977,464.25,59.259,78.104,252.309
2552.625,2.018,450.684,58.957,76.084,250.093
2552.75,2.263,439.427,58.556,76.062,256.407
2552.875,2.387,426.925,58.324,74.769,261.476
2553,2.418,412.328,58.055,73.323,267.656
2553.125,2.359,397.623,57.854,71.783,272.047
2553.25,2.297,380.179,57.59,70.632,276.786
2553.375,2.325,368.807,57.453,69.387,279.114
2553.5,2.529,355.807,57.253,68.142,283.273
2553.625,2.658,348.829,57.253,67.081,283.458
2553.75,2.739,341.513,57.253,68.268,276.367
2553.875,2.735,335.064,57.272,67.64,267.112
2554,2.658,330.749,57.585,67.217,260.684
2554.125,2.911,327.363,57.998,66.665,251.344
2554.25,3.306,324.53,58.517,67.134,242.362
2554.375,3.619,324.525,59.025,69.437,230.235
2554.5,3.861,334.306,59.414,71.288,221.882
2554.625,3.754,344.898,60.039,70.155,233.269
2554.75,3.395,360.71,60.465,68.902,262.095
2554.875,2.905,371.832,60.889,67.668,271.289
2555,2.613,400.256,61.391,67.044,275.468
2555.125,2.355,424.686,61.603,68.562,278.403
2555.25,2.085,438.524,61.994,73.564,278.723
2555.375,1.977,457.867,62.229,78.177,279.842
2555.5,1.937,478.944,62.457,84.275,280.965
2555.625,1.904,508.081,62.754,86.273,282.438
2555.75,1.862,531.366,63.066,85.931,285.232
2555.875,1.857,547.73,63.278,84.541,289.387
2556,1.817,561.237,63.49,83.326,295.571
2556.125,1.817,573.71,63.69,83.214,302.765
2556.25,1.825,582.95,63.779,82.412,305.896
2556.375,1.978,593.433,63.879,83.283,287.855
2556.5,2.018,601.882,63.958,84.38,286.312
2556.625,2.018,611.903,64.049,86.036,299.854
2556.75,1.978,629.796,64.08,87.654,323.278
2556.875,1.908,640.599,64.081,89.321,332.498
2557,1.823,650.871,64.081,90.403,340.98
2557.125,1.798,657.602,64.081,91.858,346.027
2557.25,1.716,667.141,64.081,92.618,338.133
2557.375,1.689,667.127,63.981,94.813,327.636
2557.5,1.645,667.114,63.981,94.803,313.833
2557.625,1.617,667.101,63.881,92.877,304.592
2557.75,1.718,653.08,63.881,92.713,292.902
2557.875,1.843,638.829,63.781,93.094,278.621
2558,1.932,633.503,63.781,91.841,267.958
2558.125,2.011,618.248,63.681,88.175,279.64
2558.25,2.136,599.746,63.625,84.327,292.323
2558.375,2.222,565.222,63.569,82.714,299.349
2558.5,2.427,532.714,63.481,83.438,284.728
2558.625,2.709,516.748,63.481,81.993,271.672
2558.75,3.242,507.13,63.481,83.348,257.32
2558.875,3.893,499.859,63.381,86.198,249.109
2559,4.464,499.85,63.381,87.472,251.62
2559.125,4.522,499.84,63.381,85.827,257.023
2559.25,4.342,508.856,63.382,84.204,265.228
2559.375,4.087,517.048,63.382,81.131,274.086
2559.5,3.751,540.72,63.382,78.55,286.589
2559.625,3.449,573.723,63.382,81.028,299.377
2559.75,3.046,608.705,63.382,85.606,310.162
2559.875,2.715,636.607,63.383,90.335,323.127
2560,2.465,675.46,63.383,92.93,330.584
2560.125,2.197,706.426,63.383,95.648,338.344
2560.25,2.004,727.081,63.383,98.168,341.979
2560.375,1.786,739.938,63.383,100.267,339.206
2560.5,1.7,759.194,63.484,102.354,332.886
2560.625,1.577,770.205,63.484,103.976,328.646
2560.75,1.535,770.189,63.484,103.856,322.6
2560.875,1.498,770.174,63.556,104.25,321.786
2561,1.45,761.776,63.585,102.283,325.239
2561.125,1.418,748.249,63.585,100.699,330.409
2561.25,1.386,737.521,63.624,99.233,334.228
2561.375,1.378,716.54,63.686,101.272,328.833
2561.5,1.378,706.268,63.686,100.032,320.774
2561.625,1.378,703.159,63.786,99.207,321.734
2561.75,1.378,691.986,63.787,98.739,325.352
2561.875,1.44,681.022,63.803,99.836,323.449
2562,1.498,660.604,63.887,97.875,312.436
2562.125,1.543,647.666,63.887,95.403,302.931
2562.25,1.578,638.381,63.988,94.158,293.263
2562.375,1.599,629.23,63.988,92.57,281.415
2562.5,1.641,629.217,64.083,91.068,271.731
2562.625,1.694,629.204,64.089,88.82,269.986
2562.75,1.737,629.192,64.089,86.974,280.837
2562.875,1.779,629.179,64.089,85.757,294.302
2563,1.841,629.167,64.19,85.365,313.045
2563.125,1.907,629.154,64.19,87.168,327.916
2563.25,2.005,629.142,64.19,90.852,316.699
2563.375,2.068,629.129,64.19,92.836,304.345
2563.5,2.13,629.116,64.19,93.747,297.068
2563.625,2.18,629.104,64.191,94.757,304.058
2563.75,2.209,629.091,64.191,95.698,314.02
2563.875,2.22,638.215,64.191,96.94,315.07
2564,2.22,639.868,64.191,97.896,302.719
2564.125,2.22,647.458,64.191,99.377,291.363
2564.25,2.22,650.153,64.191,94.868,282.631
2564.375,2.22,664.878,64.192,96.183,291.49
2564.5,2.165,666.361,64.192,96.947,309.096
2564.625,2.07,675.074,64.192,92.535,339.134
2564.75,1.956,676.011,64.192,89.486,328.797
2564.875,1.871,675.998,64.192,86.806,319.229
2565,1.82,675.984,64.193,90.568,315.428
2565.125,1.78,675.97,64.193,95.366,324.774
2565.25,1.78,675.957,64.193,92.36,319.41
2565.375,1.86,675.943,64.193,94.077,302.147
2565.5,1.95,675.929,64.193,92.832,282.798
2565.625,2.068,666.24,64.193,91.292,272.293
2565.75,2.199,656.69,64.194,94.211,280.783
2565.875,2.261,647.389,64.194,90.208,299.702
